X,Y,Z,item,pagerank,chosen
-2.7057319,-4.9905715,-3.7591896,linde–buzo–gray algorithm,6.341532086445366e-05,0.0
-6.574089,-22.592567,5.890029,volumetric printing,6.341532086445366e-05,0.0
-16.579966,-4.197554,10.207001,webots,6.341532086445366e-05,0.0
4.5276237,-5.8068223,3.5017204,rolling shutter,6.341532086445366e-05,0.0
9.617559,-13.514954,9.125904,video core next,6.341532086445366e-05,0.0
-16.561516,-4.208664,10.197527,robot software,6.341532086445366e-05,0.0
0.03327027,10.657811,-7.234971,inductive probability,6.341532086445366e-05,0.0
-3.5898015,-1.0126427,25.88963,idea,6.341532086445366e-05,0.0
-12.009168,-2.5909104,-14.384098,simultaneous estimation and modeling,6.341532086445366e-05,0.0
-8.475812,10.684892,-20.80238,statistical association football predictions,6.341532086445366e-05,0.0
7.4796405,-11.2279415,-3.8953311,robotics,6.341532086445366e-05,0.0
-13.291398,22.000301,0.63033247,authority control,6.341532086445366e-05,0.0
8.028998,0.075936094,21.265171,oculesics,6.341532086445366e-05,0.0
-9.826884,0.2193298,-21.443779,markov chain mixing time,6.341532086445366e-05,0.0
-3.3166606,2.1350255,3.2031696,ai effect,6.341532086445366e-05,0.0
-1.5650953,22.866955,2.860003,second-language attrition,6.341532086445366e-05,0.0
-2.461984,-5.021585,8.204085,video content analysis,6.341532086445366e-05,0.0
-13.695675,-2.072218,-15.222498,generalized filtering,6.341532086445366e-05,0.0
-12.982485,1.6812071,-13.953933,robust control,4.379787947668046e-05,0.0
-3.6844807,11.556607,13.277953,evolutionary epistemology,0.00010406653273310862,0.0
20.527903,4.1466813,-10.877869,cmos,4.574808908132615e-05,0.0
8.852863,-14.228519,9.535244,intel clear video,4.574808908132615e-05,0.0
19.089537,-12.735315,-8.192822,ibm system z9,4.574808908132615e-05,0.0
11.652915,11.405586,5.2337976,physicalism,0.00010699381808468329,0.0
11.7493105,3.9021509,-6.627859,half-truth,4.574808908132615e-05,0.0
-1.7291822,-16.327963,0.6353055,configuration design,4.574808908132615e-05,0.0
-10.491514,-20.154322,-3.5030034,mellin transform,0.00010406653273310862,0.0
5.5995293,-4.316652,13.250364,boomerang (mobile shooter detection system),4.574808908132615e-05,0.0
-2.3950944,6.734337,-20.068064,brownboost,4.574808908132615e-05,0.0
-16.588545,2.1020815,-18.925112,predictive learning,5.879595077721844e-05,0.0
17.453262,-0.062515266,18.976574,primary colors,5.879595077721844e-05,0.0
12.704241,-2.290998,-23.12351,disjoint-set data structure,5.879595077721844e-05,0.0
14.323895,16.342398,-8.106452,william of sherwood,5.879595077721844e-05,0.0
1.5014923,-6.7123823,-9.518088,steady state,8.758653438275443e-05,0.0
7.055927,6.9341006,-9.491713,metamodeling,5.879595077721844e-05,0.0
-9.625469,1.5772104,19.018288,evil demon,5.879595077721844e-05,0.0
14.64556,-10.210154,4.0233283,microprocessor,5.879595077721844e-05,0.0
-3.4422033,20.477959,-14.5576105,computer-assisted qualitative data analysis software,5.478528290680647e-05,0.0
7.514276,-20.230541,7.269315,direct3d,5.478528290680647e-05,0.0
20.37365,1.4053986,-4.5470247,prime implicant,5.478528290680647e-05,0.0
2.962483,-17.731195,12.92282,unicity distance,5.478528290680647e-05,0.0
7.43011,-4.5491242,12.309532,binaural fusion,5.478528290680647e-05,0.0
-5.022672,-17.912325,-8.094673,bode plot,8.536260722219691e-05,0.0
15.255792,-11.233962,1.9610926,comparison of instruction set architectures,7.676428613895851e-05,0.0
-6.340733,21.041386,-6.983228,newspeak,5.972814961569095e-05,0.0
-7.9473653,3.4940376,-0.6359324,issue tree,5.972814961569095e-05,0.0
-0.10835262,-19.159672,7.826593,rendering (computer graphics),5.972814961569095e-05,0.0
12.403409,9.489595,5.0910416,functionalism (philosophy of mind),5.103016233694799e-05,0.0
-11.942809,19.756994,1.7921143,semantic integration,5.7350485283387854e-05,0.0
13.435213,6.949942,-4.2435503,dualism (philosophy of mind),5.7350485283387854e-05,0.0
6.1965456,21.048016,11.23377,theory of mind in animals,5.7350485283387854e-05,0.0
7.6561627,-17.57614,-13.993639,flexibility method,5.7350485283387854e-05,0.0
-12.042964,-7.416939,23.253717,blogtv,5.7350485283387854e-05,0.0
-12.372475,-7.7192245,23.236263,everyscape,5.7350485283387854e-05,0.0
-3.6946833,5.647341,5.051743,language technology,5.7350485283387854e-05,0.0
-3.2857046,-27.96045,-3.3668923,visual angle,5.889706881279733e-05,0.0
-7.490308,-6.843478,5.7937875,structured light,4.719984923353101e-05,0.0
12.950974,-5.501845,23.25647,eyeglass prescription,4.719984923353101e-05,0.0
-11.668024,-14.789563,-10.125225,random matrix,4.719984923353101e-05,0.0
-5.8137865,6.8137193,-3.8073163,troubleshooting,4.719984923353101e-05,0.0
-6.1545396,-3.4565554,26.572962,commonplace book,4.719984923353101e-05,0.0
14.720642,3.4344773,18.292778,somatosensory amplification,7.683894473723466e-05,0.0
-14.586136,6.6756477,12.627318,mass collaboration,0.0001178176157006895,0.0
-3.1857376,-7.4963193,18.21965,radio-frequency identification,4.719984923353101e-05,0.0
20.294344,1.0853001,-4.7369246,:wikiversity:harvard chart method,4.719984923353101e-05,0.0
-3.286346,-27.950266,-3.3443005,apparent magnitude,4.719984923353101e-05,0.0
-3.5092957,-2.7868922,-11.330132,fisher kernel,4.719984923353101e-05,0.0
1.0492184,10.603245,-5.0607443,recursive bayesian estimation,4.719984923353101e-05,0.0
3.8666441,-2.7102976,-23.165424,viterbi algorithm,4.719984923353101e-05,0.0
-16.007238,3.9140804,-20.291348,game theory,4.719984923353101e-05,0.0
-8.935952,18.92082,-4.43282,jargon,4.719984923353101e-05,0.0
14.451829,18.838991,-4.133758,linear logic,4.719984923353101e-05,0.0
9.142857,-14.002085,9.260124,qualcomm hexagon,6.996106574993821e-05,0.0
-21.045055,2.154666,10.289501,open access,4.901450996675161e-05,0.0
-0.144137,19.697613,8.027497,hierarchical temporal memory,4.901450996675161e-05,0.0
-12.479771,15.298297,-8.498351,online analytical processing,7.869448966308195e-05,0.0
13.534428,-0.68740624,9.701446,music therapy,7.869448966308195e-05,0.0
4.346518,-20.50162,-10.834307,eigenmode expansion,7.869448966308195e-05,0.0
5.0226307,-16.013048,-3.1005561,bipolar junction transistor,7.869448966308195e-05,0.0
0.59195274,-7.136156,-9.875963,lead-lag compensator,4.810068880137174e-05,0.0
9.197822,19.021484,-13.992685,relation (mathematics),4.810068880137174e-05,0.0
-23.460342,-2.3267853,-1.9512416,legal informatics,4.810068880137174e-05,0.0
-13.151265,-1.3498198,-15.206792,pid controller,8.062363247208134e-05,0.0
7.8441873,8.220635,15.1209135,psychoneuroimmunology,4.811716534769151e-05,0.0
0.5300495,8.676438,-4.3278217,intuitive statistics,4.811716534769151e-05,0.0
-18.603317,-12.086844,-2.470509,modifiable areal unit problem,4.811716534769151e-05,0.0
11.945577,1.1027229,-14.583684,begging the question,5.6486591100293605e-05,0.0
-7.8866305,1.0515627,-2.2371025,path analysis (statistics),9.565321198867489e-05,0.0
-7.5410743,-6.8003798,5.8782654,texture mapping,9.012509278948696e-05,0.0
1.476127,21.765907,-6.4127636,international english,0.00033444642192860747,0.0
5.6435714,21.374662,-7.0733542,semeval,4.4513484470192e-05,0.0
-3.663036,-5.0027537,-4.5867357,head/tail breaks,5.831592364632144e-05,0.0
-7.1859946,-5.045004,-8.25213,local regression,5.831592364632144e-05,0.0
9.48648,-12.130924,-4.436015,computer simulation,5.831592364632144e-05,0.0
-3.8324325,9.81836,23.751389,cyberware,5.831592364632144e-05,0.0
-14.720793,9.303507,7.2790318,collaborative human interpreter,5.831592364632144e-05,0.0
4.2639027,-19.981194,-12.440059,multiphysics,4.782514439595984e-05,0.0
-5.4098787,6.2357235,-3.835517,divergent thinking,4.782514439595984e-05,0.0
-9.520409,-0.855414,-19.6777,stochastic chains with memory of variable length,0.0003064686680737373,0.0
-13.111131,-3.1035624,-14.624184,moving horizon estimation,4.782514439595984e-05,0.0
20.143688,-3.919541,-7.1771255,ternary numeral system,0.00023177557237273388,0.0
-12.306563,-7.1087537,-7.6985593,sparse pca,0.00011665512544303031,0.0
-13.028312,2.842097,-4.568231,perceiver,8.087484350349104e-05,0.0
11.588295,13.964119,-8.495924,boolean satisfiability problem,8.087484350349104e-05,0.0
-10.494381,-12.037746,9.70059,cloud manufacturing,0.00030562185112436696,0.0
13.621643,-20.501938,-0.16211803,functional programming,0.00014965583762462786,0.0
0.96885943,-5.364448,-9.956602,automation,9.816165895258603e-05,0.0
3.3855922,4.4848547,-4.0757823,double-loop learning,5.933784768544597e-05,0.0
-6.5858026,-10.387959,-21.765589,gradient descent,6.004521949448663e-05,0.0
5.7346463,-18.265163,-19.645687,lax–richtmyer theorem,6.004521949448663e-05,0.0
5.064676,-20.953777,-14.387655,finite element machine,7.459359421354135e-05,0.0
-15.847177,-11.525572,-4.6317906,canonical correlation,4.6403792383417937e-05,0.0
-0.8075154,-24.98524,-3.9501708,telescope,4.6403792383417937e-05,0.0
15.048857,8.67025,1.1321683,allegory of the cave,7.42399381853102e-05,0.0
-7.699801,-12.759929,7.86392,3d manufacturing format,0.00010360064930375933,0.0
-8.326043,-13.166134,7.996976,3d printing marketplace,4.571316631610473e-05,0.0
4.05522,10.2051325,-17.350546,population dynamics,0.00010800695605078938,0.0
-14.662633,7.8881216,6.1789894,social computing,4.9716736211342455e-05,0.0
19.472235,10.9862795,0.64666754,anekantavada,6.132177906020478e-05,0.0
0.5540491,2.5109134,-0.22674455,robotic paradigm,6.132177906020478e-05,0.0
-12.701728,0.53766155,18.022255,evolutionary algorithm,6.132177906020478e-05,0.0
23.835337,-0.6536347,-12.307341,systemverilog,6.132177906020478e-05,0.0
-15.377526,8.013631,12.067851,content management system,6.132177906020478e-05,0.0
1.4167798,21.795599,-6.491583,special english,4.81130291386716e-05,0.0
-8.968546,12.865244,-0.5887198,morphology (linguistics),8.879767302903502e-05,0.0
0.9833742,-0.8340934,-14.988297,minimum message length,4.81130291386716e-05,0.0
0.47837293,-6.934278,-9.56663,hankel singular value,4.81130291386716e-05,0.0
13.56805,0.6222851,9.3796,hyperacusis,4.81130291386716e-05,0.0
-11.287877,-8.254285,-17.396294,curve fitting,4.81130291386716e-05,0.0
14.636993,2.83496,17.056086,supertaster,0.00021024553939596522,0.0
14.564495,-7.5350847,21.660212,copiale cipher,0.00047238623858622954,0.0
8.864496,20.73639,-5.02301,relational grammar,6.44823699832339e-05,0.0
13.078475,0.16823457,11.006026,auditory processing disorder,6.44823699832339e-05,0.0
22.053577,-1.7723454,-3.8737924,bqp,6.44823699832339e-05,0.0
1.4107705,12.762517,-7.871506,method of analytic tableaux,6.44823699832339e-05,0.0
0.92207026,-8.107945,-10.00282,control–feedback–abort loop,6.44823699832339e-05,0.0
-10.977533,-3.3738663,-11.846585,data assimilation,6.44823699832339e-05,0.0
-7.2600975,13.764107,13.206287,collective hysteria,0.0006913106011343268,0.0
-4.37536,1.129048,4.965996,phonetic search technology,6.44823699832339e-05,0.0
1.157282,20.22087,-3.5952559,indo-european studies,6.534876682146227e-05,0.0
-5.3003683,26.294704,-1.2842433,the alpheios project,4.024822092631936e-05,0.0
1.1584357,20.310856,-3.7285244,mass lexical comparison,4.024822092631936e-05,0.0
-5.4999332,-14.768591,-9.717411,infinite impulse response,4.024822092631936e-05,0.0
-11.079874,-6.431308,-0.9523703,hcs clustering algorithm,0.0001339006790776396,0.0
0.75683874,17.241047,0.77626765,applied linguistics,6.0190178256634054e-05,0.0
12.383197,-5.817669,19.356995,college of optometrists in vision development,8.789411209545768e-05,0.0
1.3598666,-6.590808,-9.034361,h infinity,0.0008951590478452927,0.0
-15.245428,18.89476,2.0327153,semantic mediawiki,0.00013420246958498585,0.0
1.7125059,16.187407,-11.558293,virtual assistant,6.0190178256634054e-05,0.0
-8.523119,14.456558,12.427019,herd behavior,9.183201439802678e-05,0.0
20.408922,10.179491,10.282894,reactive inhibition,6.0190178256634054e-05,0.0
14.943328,17.427195,-9.189463,boolean algebra topics,6.0190178256634054e-05,0.0
8.045909,0.06246979,21.37629,listing's law,6.0190178256634054e-05,0.0
0.700206,-7.3255086,-8.813513,bond graph,0.0005992192137176621,0.0
-14.259554,9.945782,6.094685,collaborative intelligence,6.0190178256634054e-05,0.0
20.472027,1.1482825,-4.651047,harvard minimizing chart,0.0002485783466819292,0.0
10.676746,-12.130428,-21.410606,three utilities problem,6.0190178256634054e-05,0.0
12.432222,-15.445794,3.9296513,vfp (instruction set),6.0190178256634054e-05,0.0
-16.706968,2.116563,10.066896,open-source governance,9.850264807720903e-05,0.0
-17.401686,-5.178334,2.2644858,problem solving,6.0190178256634054e-05,0.0
1.0348538,-8.290318,-9.253653,underactuation,6.0190178256634054e-05,0.0
15.362808,3.4919252,17.491734,dichromacy,6.0190178256634054e-05,0.0
-0.86537343,-17.501972,0.7080146,system design,4.289551193653933e-05,0.0
19.706324,-2.7500243,-0.41561353,computational complexity theory,4.289551193653933e-05,0.0
4.2864532,-2.8865228,-23.922932,repeat-accumulate code,0.00010761495786419722,0.0
0.66406447,-6.603475,-9.663635,automation and remote control,4.289551193653933e-05,0.0
22.152712,6.0112467,-2.3442605,triquetra,4.289551193653933e-05,0.0
10.897317,-14.691504,3.4265356,x86,4.922587960295863e-05,0.0
23.665783,-1.1221429,-12.82571,systemc,4.922587960295863e-05,0.0
12.686284,-15.520977,3.8929265,neon (instruction set),4.922587960295863e-05,0.0
17.967388,3.956643,13.957154,opponent process,4.922587960295863e-05,0.0
-17.921185,8.22546,-1.323418,coh-metrix,4.922587960295863e-05,0.0
-2.2371745,6.057416,-17.048876,resampling (statistics),4.634444464806762e-05,0.0
1.1186353,9.542598,4.878247,lida (cognitive architecture),4.634444464806762e-05,0.0
-7.911014,28.915714,-4.522537,andragogy,0.0001268322430422591,0.0
7.0551276,-20.722475,-13.136631,immersed boundary method,4.634444464806762e-05,0.0
-5.2209573,6.392591,-4.0967684,problem statement,0.0009497860030217825,0.0
-5.573144,5.236724,-26.879143,computational-representational understanding of mind,4.634444464806762e-05,0.0
11.487815,13.295283,-13.902151,arithmetical hierarchy,4.634444464806762e-05,0.0
-22.755108,-5.834644,-17.846691,forest dynamics,4.634444464806762e-05,0.0
-5.0938272,19.88552,-12.462228,mathematical software,4.634444464806762e-05,0.0
-11.210373,-6.589959,12.333418,real-time locating system,0.00010741413318002022,0.0
2.2302566,-17.208128,-12.014085,performance tuning,4.5503159426874e-05,0.0
-13.988408,-3.7224731,-14.711581,monte carlo localization,4.5503159426874e-05,0.0
6.92479,-5.7876554,-15.664604,shannon's expansion,7.31460063914852e-05,0.0
-3.9257343,-25.987116,-2.4824007,william happer,0.0004690569390040471,0.0
-5.87735,27.234255,-1.7723548,anki (software),0.00022686891397723311,0.0
-13.513417,-0.6310413,0.0049223453,change detection,4.5503159426874e-05,0.0
-9.649426,0.5643395,-21.614021,telescoping markov chain,4.5503159426874e-05,0.0
-20.702396,-8.142658,10.864326,vxl,0.00019831435601738243,0.0
-7.3671036,13.252998,7.6497025,factor analysis,4.5503159426874e-05,0.0
-12.589886,11.902575,0.98746717,compound-term processing,8.199203728426256e-05,0.0
-22.978237,-6.7076545,8.931259,microsoft,8.2639141302537e-05,0.0
-0.19978923,-5.946387,-10.367424,model predictive control,4.5503159426874e-05,0.0
6.695529,-19.414461,5.909506,webgpu,4.5503159426874e-05,0.0
-2.445511,-18.442282,-8.59407,step response,7.13292861198518e-05,0.0
4.459609,-19.167389,10.862607,gpu virtualization,0.0001532399802449073,0.0
-7.8491464,14.072768,-4.104001,text-proofing,8.77138614421848e-05,0.0
-11.922081,-7.5697265,-7.0506625,singular value decomposition,0.00012692951867944774,0.0
-12.138108,19.286633,1.7495548,ontology alignment,5.075823554155797e-05,0.0
-3.5867825,-20.560072,-11.490249,volterra integral equation,5.075823554155797e-05,0.0
-14.13742,24.531176,-7.943357,title case,5.075823554155797e-05,0.0
-10.650024,-22.10823,-11.109884,oversampling,5.075823554155797e-05,0.0
-7.175912,7.118301,25.983854,technological singularity,5.075823554155797e-05,0.0
-5.3287287,-4.718444,-22.211699,fermi's golden rule,7.496595270379988e-05,0.0
-5.8993187,26.958876,-1.690314,virtual exchange,4.593444863526301e-05,0.0
8.001081,0.17180686,21.30868,computer processing of body language,4.593444863526301e-05,0.0
-5.7102637,26.583735,-1.1119562,smigin,4.593444863526301e-05,0.0
-6.751181,5.6763535,7.3866324,user interface,0.00034180602544900645,0.0
-11.720298,-8.144368,22.87424,ustream,4.593444863526301e-05,0.0
-3.2887554,-27.92075,-3.3661757,solid angle,0.00010644647301991876,0.0
5.664693,-18.176033,-19.612482,finite difference methods for option pricing,5.012133820869734e-05,1.0
1.9083934,7.8001814,-13.116464,system identification,5.012133820869734e-05,0.0
-5.6261992,-10.211659,18.348278,gps watch,5.012133820869734e-05,0.0
-7.345299,-10.965904,-9.414396,smoothing,5.012133820869734e-05,0.0
5.4659677,-18.505613,-19.721718,stencil (numerical analysis),5.012133820869734e-05,0.0
-7.065832,1.5517856,-23.939497,hammersley–clifford theorem,8.112930407961934e-05,0.0
6.283491,0.2924575,24.571573,screen reading,5.012133820869734e-05,0.0
-2.9931846,-10.56074,-0.7592614,feature selection,5.012133820869734e-05,0.0
-5.7387614,-4.887485,-6.3078527,variable kernel density estimation,4.046076567154372e-05,0.0
9.2434225,-6.311205,5.7997246,heautoscopy,4.046076567154372e-05,0.0
7.097491,-4.3394117,13.234651,perceptual-based 3d sound localization,4.046076567154372e-05,0.0
-17.600449,7.930021,-0.9436612,latent semantic mapping,4.046076567154372e-05,0.0
13.487068,-22.154663,-2.3198645,software lockout,6.556131156668664e-05,0.0
6.612701,7.816428,15.937005,psychopharmacology,4.046076567154372e-05,0.0
-11.814616,-7.517725,22.990944,sophie calle,9.118029584840807e-05,0.0
13.973481,7.520031,-8.428365,agnosticism,5.988086353479055e-05,0.0
-12.448295,-8.060335,23.179546,federated identity,0.0008469244445947453,0.0
-3.6163378,-0.97578174,25.733656,social map,5.3155035227103286e-05,0.0
-7.9593296,1.0048094,-2.0934,structural equation modeling,5.3155035227103286e-05,0.0
14.472123,17.177475,-8.310538,jean buridan,5.3155035227103286e-05,0.0
-1.8141459,8.192579,-21.800411,decision stump,5.410266023480992e-05,0.0
-5.646789,-13.6676235,8.021029,technical lettering,5.410266023480992e-05,0.0
-13.081243,-15.631219,-7.6668816,recurrent neural network,5.410266023480992e-05,0.0
-22.144394,-5.3178816,-18.341635,history of the forest in central europe,5.410266023480992e-05,0.0
-12.917262,15.919504,-6.208256,nosql,5.410266023480992e-05,0.0
13.894888,3.1987283,-10.028876,morton's fork,8.734483840321965e-05,0.0
21.947674,-0.7024638,-5.010132,complexity class,5.410266023480992e-05,0.0
10.038971,0.47986627,-15.674344,confirmation bias,5.410266023480992e-05,0.0
-8.164513,6.506377,-7.0777726,black swan theory,5.410266023480992e-05,0.0
11.221576,-0.754001,-15.859818,selection bias,0.00012084830183285592,0.0
3.950219,-2.7785735,-23.295258,bcjr algorithm,5.410266023480992e-05,0.0
-2.4050028,-5.2853417,8.120081,mass surveillance,5.410266023480992e-05,0.0
6.5267277,-8.008128,19.886177,looming,5.410266023480992e-05,0.0
-11.982714,-7.7076507,22.99705,if i can dream (web series),5.410266023480992e-05,0.0
-4.572998,2.8484418,5.61477,audio-visual speech recognition,5.410266023480992e-05,0.0
11.763521,1.937559,-7.3059735,sorites paradox,5.410266023480992e-05,0.0
6.1136537,8.559102,15.500862,models of abnormality,5.410266023480992e-05,0.0
0.11741001,4.251155,23.079908,propaganda,0.0002902797432934529,0.0
8.462206,2.3675487,6.157634,brain simulation,5.410266023480992e-05,0.0
-4.0275545,6.0196776,-3.2777345,intelligence amplification,5.410266023480992e-05,0.0
-1.6027634,-13.357197,-15.988769,high efficiency video coding,5.410266023480992e-05,0.0
1.4408389,-14.209266,22.524168,airborne real-time cueing hyperspectral enhanced reconnaissance,5.410266023480992e-05,0.0
-4.6009297,2.2943096,4.4355106,automotive head unit,5.410266023480992e-05,0.0
-6.573484,7.4225807,24.89078,posthumanization,6.470523673425448e-05,0.0
5.5124135,-18.202478,-19.60173,discrete poisson equation,0.0006554773864653434,0.0
-12.662403,1.4567648,-13.629802,h-bridge,0.0002784469420131788,0.0
3.7338283,-5.4209785,-17.188267,channel capacity,4.2046472500381815e-05,0.0
-5.639115,-12.872379,-10.442417,savitzky–golay filter,4.2046472500381815e-05,0.0
-13.403798,11.188164,6.2033124,web 2.0,4.2046472500381815e-05,0.0
21.05808,8.663039,-6.6957216,boolean algebras canonically defined,4.2046472500381815e-05,0.0
14.680717,10.928564,-1.7224365,extended modal realism,4.2046472500381815e-05,0.0
-3.2868068,-27.969366,-3.3723433,visual acuity,5.096728056528391e-05,0.0
4.506666,13.273224,1.26254,social bot,8.360554179994688e-05,0.0
-8.835058,-8.531896,24.604862,refcam,5.096728056528391e-05,0.0
8.621535,-14.376125,7.980726,ati technologies,5.096728056528391e-05,0.0
-5.759445,-5.111589,26.153275,diary studies,5.096728056528391e-05,0.0
1.1534117,5.9602327,-12.314972,nonlinear system identification,5.096728056528391e-05,0.0
12.033423,3.9304254,-6.8009076,bivalence,5.096728056528391e-05,0.0
-3.9068713,5.9437914,-3.0402892,allen newell,5.096728056528391e-05,0.0
8.178626,13.973393,-17.061413,intension,4.251712206418879e-05,0.0
-10.970256,10.310907,-18.545055,clinical trial,4.901132029185304e-05,0.0
12.837384,5.7796793,-5.297108,multi-valued logic,4.901132029185304e-05,0.0
4.363467,-20.499502,-10.848634,discrete dipole approximation,4.901132029185304e-05,0.0
-6.339977,8.343713,-10.323342,financial ratios,6.813116552376915e-05,0.0
-0.7060616,1.9756098,14.949648,computational biology,0.0014120236329594167,0.0
18.088888,2.9470632,10.307356,silencing,0.0009490938998341002,0.0
-5.3654876,1.7688599,4.8433704,timeline of speech and voice recognition,4.205990074721234e-05,0.0
-12.010615,-18.612549,3.5968444,digital image correlation,0.00019590397471556614,0.0
-13.8957,9.956457,-2.0901165,w-shingling,4.205990074721234e-05,0.0
5.8098783,-9.552286,11.185556,signal-to-noise ratio,4.205990074721234e-05,0.0
-3.5873723,-1.0120628,25.95647,spider mapping,0.001329379717918094,0.0
-14.395178,6.1805053,-2.2662578,normalized compression distance,6.633078417657891e-05,0.0
-5.768001,-20.366531,11.132504,binocular disparity,4.205990074721234e-05,0.0
-9.632654,-1.7438923,-1.7747614,exploratory data analysis,0.00010658242710938897,0.0
-13.5302515,11.593298,-2.4114497,document processing,0.0002801250095674003,0.0
-0.67344856,1.9375076,14.954423,medical cybernetics,4.040458321790012e-05,0.0
3.0617719,-13.365961,-7.3877645,topology (electrical circuits),4.040458321790012e-05,0.0
-23.81743,2.1803956,9.000736,registry of research data repositories,7.797606557108936e-05,0.0
14.00895,-11.2046585,-9.624009,gal's accurate tables,4.7731658292355964e-05,0.0
-6.4467864,3.0703244,-26.20167,boltzmann machine,4.7731658292355964e-05,0.0
1.4153405,21.910145,-6.7193856,topic-based authoring,7.774836367043594e-05,0.0
7.077778,-3.0432951,-7.1449256,analog computer,5.0592607760384966e-05,0.0
-8.599802,18.824514,-7.0185723,hypercard,5.0592607760384966e-05,0.0
20.583551,-8.215296,-5.4986124,integer (computer science),5.0592607760384966e-05,0.0
-3.8895552,22.402002,-0.8499468,second language acquisition,5.0592607760384966e-05,0.0
5.1019006,21.63768,-7.1198463,lexical simplification,5.0592607760384966e-05,0.0
23.74846,-1.1496954,-12.682724,chisel (programming language),5.0592607760384966e-05,0.0
20.774075,1.067002,-4.821258,don't care condition,5.099880924650416e-05,0.0
-8.239105,19.554663,-7.796822,hypertalk,5.099880924650416e-05,0.0
21.314775,-11.324384,-1.6752391,serial ata,5.150092312304711e-05,0.0
-18.399021,5.1695,0.3439099,systemic linguistics,5.150092312304711e-05,0.0
-13.875354,10.443099,-21.310452,national resident matching program,5.150092312304711e-05,0.0
2.8398006,-13.98621,-6.4715714,electrical impedance,5.250946021201782e-05,0.0
-15.933248,7.117656,-1.5197701,tf-idf,5.250946021201782e-05,0.0
14.551844,14.653372,-12.217908,stoic logic,5.250946021201782e-05,0.0
11.015535,5.1253695,-5.733488,fuzzy set,5.250946021201782e-05,0.0
14.076187,7.5434523,-8.4148445,truth-value semantics,0.0009083376496788904,0.0
-7.502391,20.227633,-11.159759,c++,0.0014713608420289651,0.0
-19.026894,3.0914588,9.104524,open knowledge foundation,0.0002477655255309335,0.0
-10.643382,16.517088,10.743505,status anxiety,5.323608411433697e-05,0.0
-0.17480534,-10.713626,-14.75136,sampling (signal processing),0.0001635613724901429,0.0
-23.518522,-2.0822446,-1.7457935,legal expert systems,6.424089309988518e-05,0.0
-17.714722,-12.256756,-3.8444095,correlation gap,6.424089309988518e-05,0.0
-3.6947024,6.7203093,-2.1956625,cyc,0.00010330293315263781,0.0
-15.4055195,18.914248,2.1346433,dbpedia,6.071625858575985e-05,0.0
-7.805513,2.216069,-16.039948,estimation theory,6.071625858575985e-05,0.0
11.683542,-2.507615,-23.4613,expander graph,6.071625858575985e-05,0.0
-1.9299827,16.290342,-1.6527033,collostructional analysis,6.435445339384619e-05,0.0
-15.412733,4.448634,10.492234,efficient-market hypothesis,6.435445339384619e-05,0.0
13.315338,17.531326,4.6810007,four causes,6.435445339384619e-05,0.0
3.9303179,-2.7271354,-23.192274,turbo equalizer,6.435445339384619e-05,0.0
8.7720785,-4.341093,11.207183,franssen effect,6.435445339384619e-05,0.0
0.69267184,20.314104,-3.647719,swadesh list,6.435445339384619e-05,0.0
-12.0403595,-21.555971,-10.460789,fluorescence microscope,6.435445339384619e-05,0.0
10.718631,15.586157,-12.832515,extension by new constant and function names,6.435445339384619e-05,0.0
8.365383,12.303093,-3.7130518,lovemap,6.435445339384619e-05,0.0
5.706168,-18.15134,-19.705608,finite difference time domain,6.435445339384619e-05,1.0
2.2508037,-23.233189,-3.5505686,optical computing,6.435445339384619e-05,0.0
18.935488,10.601697,2.3029778,epistemological pluralism,6.435445339384619e-05,0.0
-2.2898667,6.84223,-20.12153,alternating decision tree,6.435445339384619e-05,0.0
6.7920036,4.008257,17.034302,konrad lorenz,6.435445339384619e-05,0.0
1.5489724,-7.495649,-9.503929,state space representation,6.435445339384619e-05,0.0
-19.890053,1.1822644,9.216812,open knowledge,6.435445339384619e-05,0.0
-15.926422,-16.91227,-2.7161827,wiener–khinchin theorem,6.435445339384619e-05,0.0
13.246813,-0.39680666,21.564947,world blind union,6.435445339384619e-05,0.0
9.471492,-13.635674,8.780818,video coding engine,6.435445339384619e-05,0.0
7.894295,8.173442,16.263798,behavioral neurology,6.435445339384619e-05,0.0
1.9656627,19.717844,5.55239,nonverbal communication,6.435445339384619e-05,0.0
7.954407,13.273429,3.246941,mind-body problem,6.435445339384619e-05,0.0
3.7857187,7.269554,-13.801636,social dynamics,6.435445339384619e-05,0.0
-0.84922916,-6.5700545,-3.4087977,neural gas,6.435445339384619e-05,0.0
-13.049808,-15.558597,-7.8989935,liquid-state machine,6.435445339384619e-05,0.0
5.3779626,19.855597,0.48744443,articulatory synthesis,6.435445339384619e-05,0.0
-12.845319,-20.798967,7.028336,actionshot,6.435445339384619e-05,0.0
-13.142489,-7.5304685,12.319702,home automation for the elderly and disabled,5.483317070089318e-05,0.0
-7.55806,-6.737052,5.90085,finger tracking,5.483317070089318e-05,0.0
18.806414,9.33613,12.416945,school of brentano,5.483317070089318e-05,0.0
-4.54463,12.622113,13.708406,psychology of religion,5.483317070089318e-05,0.0
-2.899217,20.775862,-14.995196,idea networking,0.00011971086126895624,0.0
-2.5410492,-14.096759,7.5634303,coarse space (numerical analysis),5.483317070089318e-05,0.0
-0.9650995,11.242908,-7.169644,minimum description length,8.947696077241168e-05,0.0
